ID,Image,NameJP,NameEN,Gender,Role,Position,Element,Kick,Control,Technique,Pressure,Physical,Agility,Intelligence,Age Group,School Year
1801,https://dxi4wb638ujep.cloudfront.net/1/k/u/l/ulqrxxrw4_0.png,Sulay Sulaiman,Sulayk Sulaiman,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
1802,https://dxi4wb638ujep.cloudfront.net/1/k/a/h/ahvjaassfac.png,Sayid Armand,Sayid Armand,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 9
1803,https://dxi4wb638ujep.cloudfront.net/1/k/r/j/rjeotl0oyz0.png,Messar Jasim,Mansur Jasim,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
1804,https://dxi4wb638ujep.cloudfront.net/1/k/f/h/fhfl3k9htfu.png,Zack Abdulla,Zack Abdulla,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 8
1805,https://dxi4wb638ujep.cloudfront.net/1/k/0/j/0j0eabbb-s8.png,Majidi Ismail,Majdi Ismail,Male,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 8
1806,https://dxi4wb638ujep.cloudfront.net/1/k/u/m/umxxjgutlmm.png,Talal Hamad,Talal Hamad,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
1807,https://dxi4wb638ujep.cloudfront.net/1/k/l/o/lomqk5ipm_k.png,Hassan Ahmed,Hasan Ahmed,Male,Player,DF,Fire,86,88,91,97,102,88,111,Middle School,Grade 8
1808,https://dxi4wb638ujep.cloudfront.net/1/k/n/v/nvhmkgafj5k.png,Khalfan Jibril,Khalfan Jibril,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
1809,https://dxi4wb638ujep.cloudfront.net/1/k/w/h/whqtnf8_okm.png,Rajab Ismail,Rajab Ismail,Male,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 7
1810,https://dxi4wb638ujep.cloudfront.net/1/k/2/o/2ozy0cj37q8.png,Adel Siddiq,Adel Siddique,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Middle School,Grade 8
1811,https://dxi4wb638ujep.cloudfront.net/1/k/c/f/cfvj1znj93e.png,Eliza Mannan,Eliza Mannan,Female,Manager,MF,Mountain,97,112,113,83,81,81,100,Adult,-
1812,https://dxi4wb638ujep.cloudfront.net/1/k/b/o/boos4k_otf0.png,Hanzo Ishidaira,Zack Cummings,Male,Player,DF,Mountain,82,87,85,102,107,89,119,Middle School,Grade 8
1813,https://dxi4wb638ujep.cloudfront.net/1/k/i/u/iuwehtp6yae.png,Yu Izuno,Wilbur Watkins,Male,Player,FW,Forest,112,109,99,88,86,81,97,Middle School,Grade 8
1814,https://dxi4wb638ujep.cloudfront.net/1/k/c/d/cdjl8bipg5s.png,Osamu Saginuma,Dave Quagmire,Male,Player,MF,Fire,103,111,108,90,90,83,99,Middle School,Grade 9
1815,https://dxi4wb638ujep.cloudfront.net/1/k/k/y/ky2qjrrs1y0.png,Ryuichiro Segata,Zeke Valanche,Male,Player,FW,Wind,119,113,102,85,81,81,90,Middle School,Grade 8
1816,https://dxi4wb638ujep.cloudfront.net/1/k/r/d/rdg5e1dsw1s.png,Shigeto Atsuishi,Ethan Whitering,Male,Player,MF,Forest,99,114,114,85,84,84,103,Middle School,Grade 8
1817,https://dxi4wb638ujep.cloudfront.net/1/k/9/c/9cyqg5gaozu.png,Jeongsu Cho,Jeongsu Cho,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 8
1818,https://dxi4wb638ujep.cloudfront.net/1/k/d/t/dtrfvkzs7tk.png,Womyang Hwang,Umi Hwang,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
1819,https://dxi4wb638ujep.cloudfront.net/1/k/s/f/sfg-4bvowgm.png,Dooyoon Hong,Dooyoon Hong,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
1820,https://dxi4wb638ujep.cloudfront.net/1/k/u/k/ukniwchetmm.png,Myeongho Jo,Minho Cho,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 8
1821,https://dxi4wb638ujep.cloudfront.net/1/k/f/m/fmwd79h--vk.png,Songhwan Ko,Songhwan Ko,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
1822,https://dxi4wb638ujep.cloudfront.net/1/k/_/j/_j12ogu2l1u.png,Paekyeong Park,Paekyeong Park,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 9
1824,https://dxi4wb638ujep.cloudfront.net/1/k/6/h/6h7p0sxub5u.png,Eunyeong Kim,Eunyeong Kim,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 7
1825,https://dxi4wb638ujep.cloudfront.net/1/k/l/j/ljkuztxusk8.png,Haruya Nagumo,Claude Beacons,Male,Player,FW,Fire,121,115,105,88,85,85,93,Middle School,Grade 8
1826,https://dxi4wb638ujep.cloudfront.net/1/k/l/h/lhrjdsednmc.png,Changsu Choi,Changsu Choi,Male,Player,MF,Fire,101,109,107,88,89,81,97,Middle School,Grade 9
1827,https://dxi4wb638ujep.cloudfront.net/1/k/u/j/ujgcut4ngv0.png,Fusuke Suzuno,Bryce Whitingale,Male,Player,FW,Wind,121,115,105,88,85,85,93,Middle School,Grade 8
1828,https://dxi4wb638ujep.cloudfront.net/1/k/0/m/0md39onvv1e.png,Chinan Ho,Chi-Won Ho,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 8
1829,https://dxi4wb638ujep.cloudfront.net/1/k/f/o/foywqxrv4gs.png,Hyundae Seol,Dong-Hyun Seul,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 8
1830,https://dxi4wb638ujep.cloudfront.net/1/k/h/v/hv1k-o559as.png,Cheongyun Yi,Jung-Hoon Yi,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
1831,https://dxi4wb638ujep.cloudfront.net/1/k/2/h/2hertxfdqze.png,Seongjun Noh,Sung-Jin Noh,Male,Player,FW,Mountain,111,108,98,87,85,80,96,Middle School,Grade 9
1832,https://dxi4wb638ujep.cloudfront.net/1/k/w/o/woneakqllt0.png,Jungwon Cha,Joon-Ho Ja,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
1833,https://dxi4wb638ujep.cloudfront.net/1/k/t/3/t3koymrzqes.png,Lee Ji Seong,Lee Ji Seong,Male,Manager,DF,Wind,86,88,91,97,102,88,111,Adult,-
1834,https://dxi4wb638ujep.cloudfront.net/1/k/5/u/5u8va4rhr08.png,Freddy McQueen,Freddy McQueen,Male,Player,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 9
1835,https://dxi4wb638ujep.cloudfront.net/1/k/z/b/zbfgtlkpkum.png,Jonny Gascoigne,Jonny Gascoigne,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 9
1836,https://dxi4wb638ujep.cloudfront.net/1/k/o/p/opub-actjnk.png,David Buckingham,David Buckingham,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
1837,https://dxi4wb638ujep.cloudfront.net/1/k/q/i/qipdqdq_mhk.png,Lance Lotton,Lance Rawton,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
1838,https://dxi4wb638ujep.cloudfront.net/1/k/b/g/bgy8982fhsm.png,Edge Ripper,Edge Ripper,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
1839,https://dxi4wb638ujep.cloudfront.net/1/k/7/p/7p7juhdnuy8.png,Peter Cole,Peter Cole,Male,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 8
1840,https://dxi4wb638ujep.cloudfront.net/1/k/k/n/knkodel35bu.png,Gary Links,Gary Mane,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
1841,https://dxi4wb638ujep.cloudfront.net/1/k/-/n/-n1wytmve-8.png,Paul Appleton,Paul Appleton,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
1842,https://dxi4wb638ujep.cloudfront.net/1/k/p/l/plerfsavznu.png,Eric Purpleton,Eric Purpleton,Male,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 8
1843,https://dxi4wb638ujep.cloudfront.net/1/k/h/n/hnfcftjmsh0.png,Edgar Partinus,Edgar Partinus,Male,Player,FW,Forest,119,114,104,85,84,84,92,Middle School,Grade 9
1844,https://dxi4wb638ujep.cloudfront.net/1/k/q/l/qlu9osvc_sc.png,Phillip Owen,Phillip Owen,Male,Player,FW,Mountain,111,108,98,87,85,80,96,Middle School,Grade 9
1845,https://dxi4wb638ujep.cloudfront.net/1/k/w/k/wkni7paukys.png,Gareth Barrett,Servilius Jeeves,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
1846,https://dxi4wb638ujep.cloudfront.net/1/k/b/i/bi8pww8unbe.png,Martin Squall,Martin Squall,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 8
1847,https://dxi4wb638ujep.cloudfront.net/1/k/d/d/dd714pucihe.png,Nick Woodgate,Nick Woodgate,Male,Player,FW,Wind,111,108,98,87,85,80,96,Middle School,Grade 8
1848,https://dxi4wb638ujep.cloudfront.net/1/k/y/r/yrkuvwi4p0s.png,Mikey Richards,Mikey Richards,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 8
1849,https://dxi4wb638ujep.cloudfront.net/1/k/s/e/sephgl9w6uc.png,Beat Smash,Sirius Pounding,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
1851,https://dxi4wb638ujep.cloudfront.net/1/k/v/w/vwj02v5fvcs.png,Aaron Adams,Aaron Adams,Male,Manager,FW,Forest,118,112,102,83,81,81,89,Adult,-
1852,https://dxi4wb638ujep.cloudfront.net/1/k/_/d/_dstmyqrh98.png,Indigo Lazuli,Indigo Lazuli,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
1853,https://dxi4wb638ujep.cloudfront.net/1/k/f/s/fsxmfvfjydm.png,Roseo Diamante,Roseo Diamante,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 8
1854,https://dxi4wb638ujep.cloudfront.net/1/k/u/e/ueahyq5zfuk.png,Azubel Turchese,Azubel Turchese,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 7
1855,https://dxi4wb638ujep.cloudfront.net/1/k/s/l/slhbcjr1aok.png,Nello Agata,Nello Agata,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
1856,https://dxi4wb638ujep.cloudfront.net/1/k/d/n/dn26x2np3bm.png,Azzurro Zaffire,Azzurro Zaffiro,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 7
1857,https://dxi4wb638ujep.cloudfront.net/1/k/9/i/9ivpir4hc78.png,Verdio Smeraldo,Beldio Smeraldo,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
1858,https://dxi4wb638ujep.cloudfront.net/1/k/m/k/mkkupue9viu.png,Rosso Granato,Rosso Granato,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 8
1859,https://dxi4wb638ujep.cloudfront.net/1/k/4/g/4gb2-zdfi38.png,Giallo Topazio,Giallo Topazio,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
1860,https://dxi4wb638ujep.cloudfront.net/1/k/j/i/jiqxtm7lleu.png,Bianco Perla,Bianco Perla,Male,Player,FW,Mountain,111,108,98,87,85,80,96,Middle School,Grade 8
1861,https://dxi4wb638ujep.cloudfront.net/1/k/n/g/ngxajnyseo0.png,Demonio Strada,Giulio Acuto,Male,Player,MF,Fire,103,111,108,90,90,83,99,Middle School,Grade 8
1863,https://dxi4wb638ujep.cloudfront.net/1/k/w/i/wia7kyuwpbc.png,Violette Ametista,Violetto Ametista,Male,Player,FW,Wind,119,113,102,85,81,81,90,Middle School,Grade 8
1864,https://dxi4wb638ujep.cloudfront.net/1/k/2/n/2njo3fhec7s.png,Grigio Gesso,Grigio Quarzo,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 8
1865,https://dxi4wb638ujep.cloudfront.net/1/k/h/p/hpsva6hkxie.png,Pardo Berillo,Pardo Berillo,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
1866,https://dxi4wb638ujep.cloudfront.net/1/k/f/u/fuvz0jvi0oe.png,Marrone Titanito,Marrone Corniola,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Middle School,Grade 8
1867,https://dxi4wb638ujep.cloudfront.net/1/k/0/g/0gkszczyz9s.png,Amaranto Rubino,Amaranto Rubino,Male,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 8
1868,https://dxi4wb638ujep.cloudfront.net/1/k/u/p/uphnkbg6sdc.png,Lattimo Opale,Avorio Opale,Male,Player,FW,Forest,111,108,98,87,85,80,96,Middle School,Grade 8
1869,https://dxi4wb638ujep.cloudfront.net/1/k/e/-/e-svbqfl4xe.png,Mister K,Mister D,Male,Manager,MF,Wind,97,112,113,83,81,81,100,Adult,-
1870,https://dxi4wb638ujep.cloudfront.net/1/k/f/d/fdgv46jxze0.png,Jorge Ortega,Jorge Ortega,Male,Player,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 8
1871,https://dxi4wb638ujep.cloudfront.net/1/k/_/s/_slgrn8fske.png,Teles Truehe,Thiago Torres,Male,Player,DF,Fire,84,87,85,104,107,89,119,Middle School,Grade 9
1872,https://dxi4wb638ujep.cloudfront.net/1/k/o/e/oeubgyalbxs.png,Julio Acosta,Julio Acosta,Male,Player,DF,Forest,86,88,91,97,102,88,111,Middle School,Grade 8
1873,https://dxi4wb638ujep.cloudfront.net/1/k/m/l/mltdobijers.png,Gordo Díaz,Grande Díaz,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
1874,https://dxi4wb638ujep.cloudfront.net/1/k/9/n/9ni8f-uzpie.png,Ramón Martínez,Ramón Martínez,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
1875,https://dxi4wb638ujep.cloudfront.net/1/k/d/i/dibjwjb7cc0.png,Esteban Carlos,Esteban Carlos,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 9
1876,https://dxi4wb638ujep.cloudfront.net/1/k/s/k/skwo7c9bxxc.png,Sergio Perez,Sergio Pérez,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
1877,https://dxi4wb638ujep.cloudfront.net/1/k/y/g/ygpwkr-jwo0.png,Roberto Torres,Roberto Torres,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
1878,https://dxi4wb638ujep.cloudfront.net/1/k/p/i/pi-rnuyz79c.png,Pablo Castillo,Pablo Castillo,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
1879,https://dxi4wb638ujep.cloudfront.net/1/k/h/g/hglc9vrqar8.png,Leone Badigo,Leone Badigo,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 9
1880,https://dxi4wb638ujep.cloudfront.net/1/k/2/i/2iu9qq3q3iu.png,Diego Oro,Diego Oro,Male,Player,FW,Mountain,111,108,98,87,85,80,96,Middle School,Grade 8
1881,https://dxi4wb638ujep.cloudfront.net/1/k/w/n/wn3idncicck.png,Lionel Cruz,Lionel Cruz,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 8
1882,https://dxi4wb638ujep.cloudfront.net/1/k/n/p/npgpuykyvxm.png,Mario Saviola,Mario Saviola,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 8
1883,https://dxi4wb638ujep.cloudfront.net/1/k/l/u/lub1ar20q3m.png,Hernán Tevez,Hernán Tévez,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 8
1884,https://dxi4wb638ujep.cloudfront.net/1/k/u/g/ugwutuqohek.png,Germán Samuel,Herman Samuel,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
1885,https://dxi4wb638ujep.cloudfront.net/1/k/0/p/0pth-jlgyku.png,Ricardo Aguero,Ricardo Agüero,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Middle School,Grade 8
1886,https://dxi4wb638ujep.cloudfront.net/1/k/-/r/-rxgi3qtnr0.png,Daniel Sturbin,Daniel Sturbin,Male,Manager,FW,Fire,111,108,98,87,85,80,96,Adult,-
1887,https://dxi4wb638ujep.cloudfront.net/1/k/n/v/nvljb-zu57k.png,Billy Rapid,Billy Dash,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 9
1888,https://dxi4wb638ujep.cloudfront.net/1/k/t/6/t6o8sjgcmbu.png,Ted Bryan,Ted Bryant,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
1889,https://dxi4wb638ujep.cloudfront.net/1/k/c/s/cszd_cgmho8.png,Tony Stridas,Tony Strider,Male,Player,DF,Fire,86,88,91,97,102,88,111,Middle School,Grade 8
1890,https://dxi4wb638ujep.cloudfront.net/1/k/e/z/ezebrfykku8.png,Dyke Dynamo,Drake Dynamo,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 8
1891,https://dxi4wb638ujep.cloudfront.net/1/k/v/b/vbvg86uwjdu.png,Asuka Domon,Bobby Shearer,Male,Player,DF,Forest,84,87,85,104,107,89,119,Middle School,Grade 8
1892,https://dxi4wb638ujep.cloudfront.net/1/k/p/0/p0mvvnh489k.png,Steve Woodmark,Steve Woodmark,Male,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 8
1893,https://dxi4wb638ujep.cloudfront.net/1/k/-/c/-c90cyhcrom.png,Kazuya Ichinose,Erik Eagle,Male,Player,MF,Forest,99,114,114,85,84,84,103,Middle School,Grade 8
1894,https://dxi4wb638ujep.cloudfront.net/1/k/k/2/k2cszveg2xk.png,Shaun Pierce,Shane Pierce,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
1895,https://dxi4wb638ujep.cloudfront.net/1/k/7/e/7ezneqiabcm.png,Mark Krueger,Mark Krueger,Male,Player,MF,Forest,103,111,108,90,90,83,99,Middle School,Grade 8
1896,https://dxi4wb638ujep.cloudfront.net/1/k/v/2/v2oaerrt6us.png,Dylan Keith,Dylan Keats,Male,Player,FW,Fire,119,114,104,85,84,84,92,Middle School,Grade 8
1897,https://dxi4wb638ujep.cloudfront.net/1/k/k/e/kezhpunpxde.png,Michele Jax,Gabriel Jax,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Middle School,Grade 8
1898,https://dxi4wb638ujep.cloudfront.net/1/k/e/x/ex6u6j4hi90.png,Alex Hawk,Alex Hawke,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 9
1899,https://dxi4wb638ujep.cloudfront.net/1/k/1/z/1zl1x2ebpoc.png,Rob Parker,Corey Washington,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 7
1900,https://dxi4wb638ujep.cloudfront.net/1/k/3/4/34mp5vm3kic.png,Bob Bobbins,Bob Bobbins,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 7
1901,https://dxi4wb638ujep.cloudfront.net/1/k/g/q/gq9iuqqnn70.png,Sammy Dempsey,Petie Pooma,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 7
1902,https://dxi4wb638ujep.cloudfront.net/1/k/m/_/m_e9hnffsbe.png,Eddie Howard,Norbert Poindexter,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 8
1903,https://dxi4wb638ujep.cloudfront.net/1/k/p/5/p5ablimxgic.png,Mac Scryde,Mac Scryde,Male,Manager,MF,Mountain,97,112,113,83,81,81,100,Adult,-
1904,https://dxi4wb638ujep.cloudfront.net/1/k/t/v/tvfp12qoncs.png,Gigi Blasi,Gigi Blasi,Male,Player,GK,Wind,86,94,88,98,103,105,93,Middle School,Grade 9
1905,https://dxi4wb638ujep.cloudfront.net/1/k/n/6/n686mrlgsic.png,Vento Gagliano,Vento Galliano,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
1906,https://dxi4wb638ujep.cloudfront.net/1/k/8/s/8snbluda_r0.png,Ottorino Nobili,Ottorino Nobili,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
1907,https://dxi4wb638ujep.cloudfront.net/1/k/-/z/-zkhlnr26x0.png,Anton Gattuso,Anton Graziuso,Male,Player,DF,Fire,86,88,91,97,102,88,111,Middle School,Grade 9
1908,https://dxi4wb638ujep.cloudfront.net/1/k/p/b/pb7miy3mxkc.png,Marco Maseratti,Marco Maserati,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
1909,https://dxi4wb638ujep.cloudfront.net/1/k/v/0/v0ytbvceies.png,Angelo Gabrini,Angelo Gabrini,Male,Player,MF,Wind,101,109,107,88,89,81,97,Middle School,Grade 7
1910,https://dxi4wb638ujep.cloudfront.net/1/k/e/c/ecpy2qk-p3e.png,Gianluca Zanardi,Gianluca Zanardi,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 8
1911,https://dxi4wb638ujep.cloudfront.net/1/k/q/2/q2wqhdncois.png,Giorgio Giannini,Giorgio Giannini,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
1912,https://dxi4wb638ujep.cloudfront.net/1/k/b/e/benlqibmf7e.png,Dante Diavolo,Dante Diavolo,Male,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 9
1913,https://dxi4wb638ujep.cloudfront.net/1/k/1/2/128gwjivkxk.png,Fidio Ardena,Paolo Bianchi,Male,Player,FW,Forest,119,114,104,85,84,84,92,Middle School,Grade 8
1914,https://dxi4wb638ujep.cloudfront.net/1/k/e/e/eenndcuvjkm.png,Raffaele Generani,Raffaele Generani,Male,Player,FW,Mountain,111,108,98,87,85,80,96,Middle School,Grade 8
1915,https://dxi4wb638ujep.cloudfront.net/1/k/k/x/kxusobbd8e8.png,Daniele Sanctis,Daniele Sanctis,Male,Player,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 8
1916,https://dxi4wb638ujep.cloudfront.net/1/k/v/z/vzfzj-9nr3u.png,Enrico Olivier,Enrico Oliviero,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
1917,https://dxi4wb638ujep.cloudfront.net/1/k/x/4/x4yvnnvluxu.png,Alessandro Rossa,Alessandro Rossa,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 8
1918,https://dxi4wb638ujep.cloudfront.net/1/k/m/q/mqpogyjx5c8.png,Giuseppe Cannavaro,Giuseppe Cannavaro,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
1920,https://dxi4wb638ujep.cloudfront.net/1/k/p/5/p5rwz3ht4fe.png,Falcão da Silva,Falcão Da Silva,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 9
1921,https://dxi4wb638ujep.cloudfront.net/1/k/j/w/jwyfgqybnl0.png,Carlos Lagarto,Carlos Lagarto,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 9
1922,https://dxi4wb638ujep.cloudfront.net/1/k/4/-/4-dknvuhgwc.png,Bagre Antônio,Antonio Bagre,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
1923,https://dxi4wb638ujep.cloudfront.net/1/k/6/f/6fe4jmgnlqc.png,Monstro,Monstro Ximenes,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 9
1924,https://dxi4wb638ujep.cloudfront.net/1/k/l/3/l31zozg3ij0.png,Formiga Clemens,Formiga Clemens,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
1925,https://dxi4wb638ujep.cloudfront.net/1/k/r/y/rywsduv_9de.png,Presa,Presa Passos,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
1926,https://dxi4wb638ujep.cloudfront.net/1/k/a/w/awnnwrzfqws.png,Borboleta Barbosa,Borboleta Barboza,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
1927,https://dxi4wb638ujep.cloudfront.net/1/k/u/a/uayvbcwn3pe.png,Coruja Cerezo,Coruja Cerezo,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
1928,https://dxi4wb638ujep.cloudfront.net/1/k/f/y/fyp0sjwda8s.png,Leonardo Almeida,Leonardo Almeida,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
1929,https://dxi4wb638ujep.cloudfront.net/1/k/x/a/xay52ifu7qm.png,Mac Ronijo,Mac Robingo,Male,Player,FW,Fire,119,114,104,85,84,84,92,Middle School,Grade 8
1930,https://dxi4wb638ujep.cloudfront.net/1/k/a/y/aydybd5uwjk.png,Gato,Gato Carvalho,Male,Player,FW,Fire,111,108,98,87,85,80,96,Middle School,Grade 9
1931,https://dxi4wb638ujep.cloudfront.net/1/k/g/d/gdgtiammjdu.png,Javali Ribeiro,Xavier Ribeiro,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
1932,https://dxi4wb638ujep.cloudfront.net/1/k/r/1/r1rml_qcow8.png,Urso Nogueira,Ulisses Nogueira,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 9
1933,https://dxi4wb638ujep.cloudfront.net/1/k/t/u/tuwqlm4wl28.png,Cavalo Oliveira,Gervasio Oliveira,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 9
1934,https://dxi4wb638ujep.cloudfront.net/1/k/i/8/i8nxmzekmfu.png,Tigre Mendes,Tigre Mendes,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
1935,https://dxi4wb638ujep.cloudfront.net/1/k/c/t/ctee1erctlk.png,Grilo Santos,Grillo Santos,Male,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 8
1936,https://dxi4wb638ujep.cloudfront.net/1/k/7/t/7t_zufp1hd0.png,Leon Samus,Leão Samus,Male,Manager,DF,Wind,82,85,83,102,106,87,118,Adult,-
1937,https://dxi4wb638ujep.cloudfront.net/1/k/k/7/k7o456ppquc.png,Garshield Bayhan,Zoolan Rice,Male,Manager,GK,Forest,84,92,86,97,101,104,92,Elder,-
1938,https://dxi4wb638ujep.cloudfront.net/1/k/p/7/p7k9zjr89v0.png,Fox,Cyril Fox,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
1939,https://dxi4wb638ujep.cloudfront.net/1/k/v/u/vuhik-k0ipe.png,Jackal,Jacques Allemand,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
1940,https://dxi4wb638ujep.cloudfront.net/1/k/e/8/e82pnbcol8s.png,Lubbock Hencktucker,Phil A. Minion,Male,Player,DF,Fire,87,90,92,99,103,89,112,Adult,-
1941,https://dxi4wb638ujep.cloudfront.net/1/k/c/d/cdx1jyqig6s.png,Buffalo,Buddy Plains,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
1942,https://dxi4wb638ujep.cloudfront.net/1/k/t/1/t1aukn2ynje.png,Dingo,Dean Goddard,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
1943,https://dxi4wb638ujep.cloudfront.net/1/k/n/a/najh36dq4p0.png,Owl,Cecil Crowley,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 9
